FileName,DigitLabel,Left,Top,Width,Height
9469.png,7,42,7,15,36
9470.png,3,114,13,20,42
9470.png,2,136,12,18,42
9470.png,1,158,18,14,42
9470.png,1,173,18,20,42
9471.png,2,40,5,19,48
9471.png,1,58,2,13,48
9472.png,1,27,3,11,30
9472.png,3,42,3,18,30
9473.png,2,26,4,10,23
9473.png,1,39,4,8,23
9474.png,3,85,17,23,30
9474.png,1,111,19,16,30
9474.png,3,130,20,19,30
9475.png,4,46,4,15,39
9475.png,1,61,5,8,39
9476.png,1,65,16,26,63
9476.png,9,91,12,31,63
9477.png,4,60,26,16,25
9478.png,1,20,7,5,13
9478.png,8,27,6,9,13
9479.png,6,21,5,10,19
9479.png,8,34,4,9,19
9480.png,1,23,7,7,20
9480.png,5,30,7,5,20
9480.png,10,36,6,7,20
9481.png,2,72,12,30,73
9481.png,5,101,11,32,73
9482.png,3,29,2,16,33
9482.png,9,43,2,18,33
9483.png,1,77,19,13,64
9483.png,8,87,16,13,64
9483.png,9,105,14,14,64
9483.png,9,121,13,13,64
9484.png,2,49,9,19,37
9485.png,2,62,28,20,32
9485.png,6,84,21,11,32
9485.png,3,93,14,26,32
9486.png,1,33,8,6,19
9486.png,2,39,6,10,19
9487.png,10,39,1,18,29
9488.png,3,29,7,14,30
9488.png,10,42,6,13,30
9489.png,3,10,1,6,11
9489.png,10,17,1,5,11
9489.png,4,22,1,6,11
9490.png,1,7,19,11,31
9490.png,2,21,20,15,31
9490.png,4,38,23,19,31
9491.png,8,115,69,28,56
9491.png,7,129,63,28,56
9491.png,1,148,63,19,56
9492.png,2,177,100,15,37
9492.png,1,186,85,11,37
9492.png,5,197,95,20,37
9493.png,4,87,47,27,48
9493.png,9,116,36,25,48
9494.png,1,52,32,14,34
9494.png,5,61,22,16,34
9494.png,3,73,13,16,34
9495.png,1,58,5,8,39
9495.png,3,72,12,12,39
9495.png,1,91,14,7,39
9496.png,1,40,2,25,49
9496.png,6,65,2,30,49
9497.png,2,76,72,42,93
9497.png,7,116,66,42,93
9498.png,5,20,2,8,22
9498.png,2,30,3,10,22
9499.png,1,27,6,10,20
9499.png,4,36,8,11,20
9500.png,2,53,10,12,26
9500.png,3,64,11,12,26
9501.png,2,26,4,10,24
9502.png,6,23,4,16,27
9502.png,5,39,3,8,27
9502.png,4,46,3,10,27
9503.png,3,33,7,15,27
9503.png,10,49,5,19,27
9504.png,9,27,4,11,22
9504.png,10,37,6,12,22
9505.png,5,26,6,9,20
9505.png,7,36,8,8,20
9506.png,5,25,5,19,29
9506.png,7,41,1,17,29
9507.png,3,97,16,40,93
9507.png,10,136,31,41,93
9508.png,2,52,21,25,42
9508.png,6,70,16,25,42
9508.png,2,84,11,30,42
9509.png,1,65,33,22,37
9509.png,9,84,35,15,37
9509.png,5,98,38,17,37
9509.png,10,112,32,15,37
9510.png,2,59,6,22,38
9511.png,2,205,68,29,44
9511.png,2,224,68,27,44
9511.png,8,244,66,25,44
9512.png,2,68,17,27,40
9513.png,1,44,10,20,46
9513.png,1,72,10,22,46
9514.png,1,32,10,15,24
9514.png,7,43,8,16,24
9515.png,3,16,1,9,19
9515.png,6,25,2,7,19
9516.png,2,31,7,14,19
9516.png,5,43,9,13,19
9516.png,7,55,9,10,19
9517.png,3,134,46,25,46
9517.png,9,149,40,25,46
9517.png,8,165,27,23,46
9518.png,2,19,3,8,17
9518.png,4,28,3,9,17
9519.png,5,76,24,24,44
9519.png,5,97,20,31,44
9520.png,5,37,15,15,22
9520.png,7,49,13,12,22
9520.png,9,59,12,15,22
9521.png,5,239,40,77,181
9521.png,3,338,51,69,181
9522.png,1,64,5,13,70
9522.png,10,84,3,23,70
9522.png,2,112,1,29,70
9523.png,5,65,19,22,40
9523.png,1,90,16,19,40
9524.png,3,20,1,14,25
9524.png,3,33,2,15,25
9525.png,8,138,34,67,94
9525.png,2,197,39,62,94
9526.png,2,21,6,11,18
9526.png,5,31,6,8,18
9526.png,7,39,6,7,18
9526.png,5,46,8,10,18
9527.png,9,48,10,26,49
9527.png,3,75,14,27,49
9528.png,2,84,24,24,52
9528.png,4,115,27,34,52
9529.png,4,23,4,7,18
9529.png,3,30,3,7,18
9529.png,9,38,4,5,18
9530.png,1,15,3,5,17
9531.png,1,67,34,9,34
9531.png,9,75,24,18,34
9531.png,3,90,4,20,34
9532.png,1,38,5,11,40
9532.png,3,48,7,17,40
9533.png,2,14,1,5,13
9533.png,9,20,2,9,13
9533.png,4,28,1,6,13
9533.png,5,34,1,7,13
9534.png,3,35,12,15,31
9535.png,5,72,17,20,31
9535.png,4,90,18,15,31
9536.png,8,30,3,12,32
9536.png,3,41,6,18,32
9537.png,6,23,4,8,17
9538.png,3,5,1,18,36
9538.png,10,23,0,24,36
9539.png,2,17,1,10,14
9539.png,3,25,2,8,14
9539.png,8,33,3,8,14
9539.png,5,41,3,9,14
9540.png,2,74,18,43,71
9540.png,6,124,13,44,71
9541.png,2,21,3,6,14
9541.png,7,26,4,7,14
9542.png,5,21,5,10,23
9542.png,8,31,4,11,23
9543.png,1,24,10,7,22
9543.png,9,30,11,11,22
9544.png,1,45,7,11,45
9544.png,1,56,9,12,45
9545.png,2,28,7,13,24
9545.png,1,39,6,10,24
9546.png,3,22,3,9,21
9546.png,10,30,2,9,21
9547.png,3,44,9,23,36
9547.png,10,75,6,34,36
9548.png,5,120,12,21,42
9548.png,10,139,7,15,42
9549.png,5,52,1,26,50
9549.png,8,77,9,25,50
9550.png,1,80,27,17,32
9550.png,2,90,26,15,32
9550.png,9,99,28,18,32
9550.png,9,113,30,14,32
9551.png,4,36,10,22,28
9552.png,6,88,38,25,29
9553.png,3,19,1,14,22
9553.png,1,33,2,8,22
9554.png,4,13,1,8,15
9554.png,10,23,1,11,15
9555.png,7,90,11,59,73
9555.png,3,149,15,35,73
9556.png,8,45,5,33,53
9556.png,6,81,6,28,53
9557.png,6,27,5,12,27
9557.png,5,39,5,16,27
9558.png,3,19,3,7,17
9558.png,1,26,3,4,17
9558.png,5,31,3,6,17
9559.png,9,47,20,14,31
9559.png,1,62,14,18,31
9559.png,5,78,8,19,31
9560.png,4,256,58,20,34
9560.png,9,267,54,20,34
9561.png,1,28,1,13,34
9561.png,3,40,3,15,34
9562.png,5,72,19,20,49
9562.png,5,94,22,26,49
9562.png,3,122,20,24,49
9563.png,1,35,7,7,36
9563.png,10,42,3,8,36
9563.png,2,50,2,8,36
9564.png,3,18,2,6,13
9564.png,4,25,2,7,13
9565.png,8,21,4,7,18
9565.png,7,26,4,8,18
9566.png,1,26,4,7,25
9566.png,4,34,4,13,25
9566.png,10,48,4,11,25
9566.png,7,60,4,12,25
9567.png,7,19,3,8,19
9567.png,7,27,4,7,19
9568.png,4,85,16,50,70
9569.png,2,24,6,14,26
9569.png,3,40,6,14,26
9570.png,7,40,8,12,19
9571.png,2,20,5,9,13
9571.png,10,29,5,9,13
9572.png,1,27,6,4,16
9572.png,1,30,5,4,16
9572.png,6,35,5,6,16
9573.png,5,29,7,21,26
9573.png,10,47,6,20,26
9574.png,1,48,5,21,55
9574.png,7,67,7,30,55
9575.png,5,23,1,15,29
9575.png,7,35,1,14,29
9576.png,2,29,6,16,23
9576.png,4,44,5,16,23
9577.png,5,38,10,11,27
9577.png,1,48,16,14,27
9578.png,3,62,7,25,76
9579.png,7,128,21,11,20
9579.png,7,139,23,11,20
9580.png,6,63,9,23,52
9581.png,3,127,20,88,135
9582.png,2,13,1,12,16
9582.png,5,27,1,12,16
9583.png,2,11,1,8,12
9583.png,1,19,1,6,12
9583.png,7,24,1,7,12
9583.png,8,31,1,7,12
9584.png,1,115,19,28,90
9584.png,8,153,27,55,90
9585.png,2,17,2,7,18
9585.png,2,25,4,6,18
9586.png,4,30,5,14,29
9586.png,6,45,3,13,29
9587.png,1,28,8,4,15
9587.png,5,33,8,5,15
9588.png,1,34,4,17,38
9589.png,1,35,5,11,34
9589.png,2,46,7,15,34
9590.png,3,36,13,12,26
9590.png,8,47,12,14,26
9591.png,2,87,41,12,24
9591.png,10,99,38,14,24
9591.png,7,110,35,12,24
9592.png,1,103,28,22,49
9592.png,1,133,18,19,49
9593.png,4,22,20,18,35
9593.png,9,36,20,16,35
9593.png,10,49,20,18,35
9594.png,2,65,11,23,49
9594.png,5,95,14,21,49
9595.png,3,70,14,45,73
9595.png,7,112,10,45,73
9595.png,1,156,12,37,73
9596.png,1,34,2,15,42
9596.png,5,47,3,23,42
9597.png,5,34,6,7,30
9597.png,1,41,8,6,30
9598.png,1,103,11,31,85
9598.png,4,135,14,41,85
9598.png,10,185,12,44,85
9599.png,1,44,9,18,45
9599.png,8,62,8,24,45
9600.png,1,54,15,13,36
9600.png,4,67,17,20,36
9600.png,1,90,16,12,36
9601.png,1,42,11,21,32
9601.png,10,59,10,21,32
9602.png,8,138,41,17,33
9602.png,3,154,40,14,33
9602.png,1,166,41,15,33
9603.png,2,17,2,7,19
9604.png,2,39,4,35,53
9604.png,3,72,3,29,53
9605.png,2,32,6,15,36
9605.png,6,46,2,13,36
9606.png,4,22,2,22,32
9606.png,9,37,1,18,32
9606.png,8,52,1,20,32
9607.png,1,33,11,6,23
9608.png,3,54,15,9,29
9608.png,2,68,17,12,29
9608.png,7,83,18,13,29
9609.png,1,34,6,12,37
9609.png,9,51,2,25,37
9610.png,1,28,6,7,29
9610.png,1,35,6,7,29
9610.png,7,41,6,8,29
9611.png,2,35,5,25,34
9611.png,3,56,7,25,34
9612.png,7,24,3,13,29
9612.png,10,37,4,14,29
9613.png,1,30,4,4,22
9613.png,4,33,4,9,22
9613.png,1,41,4,5,22
9614.png,1,11,1,4,11
9614.png,2,16,1,5,11
9614.png,8,21,1,4,11
9614.png,1,27,1,5,11
9615.png,5,33,5,18,35
9615.png,10,53,5,21,35
9616.png,9,55,11,32,57
9616.png,5,87,12,24,57
9617.png,1,35,7,16,28
9617.png,1,54,7,9,28
9618.png,9,85,27,28,56
9618.png,2,117,22,26,56
9619.png,2,20,1,8,16
9619.png,1,28,1,6,16
9619.png,9,34,1,6,16
9619.png,4,40,1,7,16
9620.png,5,22,2,14,30
9620.png,1,34,1,10,30
9620.png,5,41,1,14,30
9621.png,5,17,2,6,16
9621.png,9,24,3,7,16
9622.png,5,76,15,38,50
9623.png,2,54,11,14,30
9624.png,1,26,4,8,25
9624.png,1,33,4,7,25
9624.png,10,41,4,13,25
9625.png,1,51,11,9,34
9625.png,3,57,14,12,34
9626.png,7,36,7,11,21
9626.png,6,48,9,12,21
9627.png,4,29,3,26,40
9627.png,10,57,5,18,40
9628.png,2,34,8,10,24
9628.png,10,44,8,12,24
9628.png,5,53,7,13,24
9629.png,6,15,2,9,14
9630.png,8,49,15,18,31
9631.png,4,27,4,16,26
9632.png,2,83,14,28,44
9632.png,4,108,36,18,44
9632.png,10,124,61,28,44
9633.png,1,36,6,14,36
9633.png,8,49,6,20,36
9634.png,2,82,39,31,51
9634.png,6,116,18,19,51
9635.png,1,28,5,11,30
9636.png,9,22,7,6,15
9636.png,10,28,7,9,15
9637.png,1,50,13,11,19
9637.png,3,60,14,10,19
9637.png,5,71,12,11,19
9638.png,6,124,36,36,71
9638.png,8,154,36,33,71
9638.png,3,181,35,38,71
9639.png,1,35,11,7,17
9639.png,3,42,9,10,17
9640.png,9,18,1,7,18
9640.png,9,25,2,8,18
9641.png,7,27,6,14,27
9641.png,8,42,7,15,27
9642.png,6,32,5,15,24
9642.png,2,49,4,12,24
9643.png,5,160,38,15,26
9643.png,6,171,40,22,26
9644.png,2,13,3,7,15
9644.png,2,21,3,6,15
9644.png,2,27,2,6,15
9644.png,3,32,2,6,15
9645.png,2,13,1,10,17
9645.png,4,20,1,9,17
9646.png,3,87,40,17,18
9646.png,5,101,42,13,18
9646.png,10,112,39,23,18
9647.png,2,41,17,17,23
9647.png,10,60,18,17,23
9648.png,1,18,1,5,18
9648.png,4,24,1,7,18
9649.png,3,15,3,10,13
9649.png,4,27,3,8,13
9650.png,6,59,8,23,47
9651.png,7,48,13,18,37
9652.png,4,9,1,8,18
9652.png,2,17,1,10,18
9653.png,2,14,3,10,15
9653.png,7,25,2,6,15
9653.png,1,30,2,5,15
9653.png,4,34,2,8,15
9654.png,3,113,33,52,88
9654.png,8,162,23,57,88
9655.png,4,32,1,13,30
9655.png,5,47,1,18,30
9656.png,1,18,3,4,19
9656.png,3,22,1,6,19
9657.png,2,15,1,6,12
9658.png,3,19,1,6,17
9658.png,4,26,2,5,17
9659.png,9,84,18,37,73
9660.png,3,18,4,11,20
9660.png,8,30,2,11,20
9661.png,3,47,7,23,49
9662.png,2,11,1,6,12
9662.png,2,19,1,7,12
9662.png,7,27,1,6,12
9662.png,9,34,1,7,12
9663.png,9,55,8,26,53
9663.png,3,81,7,25,53
9664.png,7,49,25,12,30
9664.png,7,61,24,8,30
9665.png,6,26,5,10,25
9665.png,2,37,3,10,25
9666.png,2,55,16,21,34
9667.png,8,26,7,12,21
9667.png,1,39,10,6,21
9668.png,1,19,3,5,18
9668.png,4,23,2,8,18
9668.png,8,29,2,8,18
9669.png,4,49,5,18,43
9669.png,1,64,3,14,43
9670.png,2,20,1,10,22
9670.png,2,28,2,10,22
9670.png,10,36,1,11,22
9670.png,7,46,1,10,22
9671.png,8,161,26,41,73
9672.png,2,101,72,19,39
9672.png,8,126,68,15,39
9672.png,10,142,66,26,39
9673.png,4,38,11,16,30
9674.png,3,87,52,28,43
9674.png,7,107,55,16,43
9674.png,7,121,57,21,43
9675.png,1,12,3,5,11
9675.png,9,17,3,6,11
9675.png,5,23,2,8,11
9675.png,9,31,2,6,11
9676.png,1,132,30,22,45
9676.png,9,156,24,27,45
9676.png,1,183,20,18,45
9677.png,2,40,10,11,30
9677.png,9,48,7,16,30
9678.png,5,24,7,11,17
9679.png,1,156,104,15,24
9679.png,5,166,101,15,24
9679.png,2,176,98,16,24
9680.png,5,63,20,10,29
9680.png,4,72,20,11,29
9681.png,1,28,7,6,17
9682.png,1,124,45,25,53
9682.png,9,148,31,33,53
9683.png,9,47,8,34,47
9684.png,3,29,6,13,25
9684.png,1,40,4,7,25
9684.png,1,47,4,7,25
9685.png,5,25,4,7,21
9685.png,1,33,5,7,21
9686.png,1,126,71,27,57
9686.png,3,147,47,36,57
9686.png,9,178,26,35,57
9687.png,1,97,43,12,31
9687.png,6,110,40,20,31
9688.png,6,68,16,48,55
9688.png,6,113,17,60,55
9689.png,1,26,8,10,20
9689.png,6,36,7,11,20
9689.png,3,46,7,13,20
9690.png,2,14,1,6,17
9690.png,5,19,1,7,17
9690.png,4,25,1,7,17
9691.png,1,82,17,24,46
9691.png,7,106,27,20,46
9691.png,2,124,37,27,46
9692.png,10,49,47,22,12
9693.png,1,35,7,12,32
9693.png,1,47,10,9,32
9693.png,1,53,13,11,32
9694.png,1,57,8,21,53
9695.png,5,22,7,9,15
9696.png,5,31,9,13,28
9696.png,4,47,6,14,28
9697.png,5,65,14,29,61
9698.png,10,109,5,29,52
9699.png,2,121,19,17,34
9699.png,7,137,18,24,34
9700.png,2,18,1,13,21
9700.png,10,31,1,12,21
9700.png,1,47,1,10,21
9701.png,1,26,5,9,18
9701.png,1,38,5,11,18
9702.png,1,28,4,10,29
9702.png,1,34,1,11,29
9703.png,3,35,9,15,29
9703.png,6,49,11,13,29
9704.png,2,16,4,9,16
9704.png,2,27,4,6,16
9705.png,1,85,26,21,65
9705.png,8,106,14,35,65
9706.png,2,25,6,11,27
9706.png,6,34,6,15,27
9707.png,4,38,8,21,38
9708.png,2,86,40,22,35
9708.png,2,101,43,14,35
9708.png,7,109,39,20,35
9709.png,1,54,13,22,59
9709.png,10,79,9,29,59
9710.png,2,15,1,6,12
9710.png,10,22,2,8,12
9710.png,7,31,1,6,12
9710.png,4,37,3,6,12
9711.png,3,47,5,7,29
9711.png,3,57,7,7,29
9711.png,10,65,9,10,29
9712.png,4,41,8,24,39
9712.png,9,68,8,23,39
9713.png,1,11,5,6,14
9713.png,10,18,3,6,14
9713.png,2,24,4,7,14
9714.png,9,33,3,14,34
9714.png,3,48,4,16,34
9715.png,2,74,20,29,47
9716.png,4,21,3,9,20
9716.png,9,29,3,8,20
9717.png,2,69,20,32,63
9717.png,3,99,15,33,63
9718.png,7,17,1,6,18
9718.png,10,28,3,8,18
9719.png,2,53,8,23,54
9719.png,5,83,8,25,54
9720.png,2,92,20,51,80
9720.png,3,147,21,45,80
9720.png,4,191,27,50,80
9721.png,1,84,18,25,73
9721.png,3,110,15,33,73
9722.png,1,35,7,8,31
9722.png,3,47,6,14,31
9723.png,2,81,35,26,45
9723.png,8,103,17,26,45
9724.png,1,43,5,16,50
9724.png,5,61,3,22,50
9725.png,3,25,1,13,29
9725.png,1,36,2,14,29
9726.png,5,79,12,25,46
9727.png,3,36,2,20,40
9727.png,1,55,3,16,40
9728.png,1,42,9,20,46
9728.png,10,63,6,20,46
9728.png,1,86,3,16,46
9729.png,1,31,7,5,16
9729.png,4,35,8,8,16
9729.png,3,42,8,6,16
9730.png,4,35,1,17,40
9730.png,10,55,2,20,40
9731.png,5,64,1,41,69
9731.png,3,105,7,44,69
9732.png,1,54,11,15,45
9733.png,1,11,1,6,13
9733.png,9,18,1,7,13
9733.png,9,25,1,6,13
9733.png,9,32,1,7,13
9734.png,1,58,15,16,29
9734.png,2,72,14,21,29
9734.png,9,92,14,23,29
9735.png,4,70,12,21,59
9735.png,9,90,14,23,59
9736.png,5,21,2,9,20
9736.png,10,31,1,8,20
9737.png,1,44,5,6,21
9738.png,3,29,10,11,22
9738.png,7,40,9,10,22
9739.png,5,28,6,9,20
9740.png,1,26,3,10,29
9740.png,10,36,4,13,29
9740.png,8,50,4,12,29
9741.png,8,27,8,9,21
9741.png,10,34,7,10,21
9742.png,4,28,6,7,15
9743.png,7,25,3,17,26
9744.png,9,173,1,27,95
9744.png,3,201,1,23,95
9745.png,1,46,13,12,21
9745.png,10,59,14,15,21
9746.png,5,27,9,6,16
9746.png,3,38,9,12,16
9747.png,3,16,3,7,12
9747.png,8,22,4,6,12
9748.png,6,8,1,8,11
9749.png,9,57,5,19,31
9750.png,4,38,14,18,34
9750.png,9,55,10,16,34
9751.png,8,140,46,43,62
9752.png,1,27,6,5,18
9752.png,8,34,5,13,18
9753.png,2,35,6,25,36
9753.png,9,60,6,25,36
9754.png,1,19,2,8,23
9754.png,7,31,1,7,23
9754.png,3,41,2,10,23
9755.png,5,37,1,14,43
9755.png,2,56,5,17,43
9756.png,1,32,6,6,25
9756.png,5,39,6,19,25
9757.png,5,25,2,12,28
9758.png,3,95,26,30,69
9758.png,7,122,18,28,69
9758.png,6,149,25,34,69
9759.png,2,20,1,10,21
9759.png,10,32,1,10,21
9759.png,1,46,2,6,21
9759.png,10,57,3,10,21
9760.png,1,28,10,5,18
9760.png,2,33,10,6,18
9761.png,8,29,2,20,33
9761.png,8,50,1,17,33
9762.png,7,41,10,10,19
9763.png,1,34,6,5,37
9763.png,4,39,9,10,37
9763.png,3,50,10,10,37
9764.png,5,26,5,11,18
9764.png,3,35,4,12,18
9765.png,2,13,2,5,14
9765.png,2,17,1,4,14
9765.png,4,23,1,5,14
9766.png,1,27,3,9,27
9766.png,9,35,2,14,27
9766.png,3,47,1,13,27
9767.png,1,29,5,7,27
9767.png,4,37,3,9,27
9768.png,2,9,0,7,13
9768.png,2,17,1,6,13
9768.png,5,23,1,7,13
9768.png,1,30,1,7,13
9769.png,5,51,7,21,48
9769.png,4,74,10,25,48
9770.png,3,27,3,8,26
9770.png,6,37,5,9,26
9771.png,1,68,15,20,52
9771.png,1,85,14,19,52
9772.png,8,20,3,7,13
9773.png,1,24,6,7,25
9773.png,4,31,7,8,25
9774.png,4,28,1,12,30
9774.png,1,38,2,11,30
9775.png,5,89,33,31,56
9775.png,7,120,32,21,56
9775.png,9,146,26,26,56
9776.png,2,18,1,12,17
9777.png,5,13,1,7,15
9777.png,10,22,1,6,15
9778.png,1,80,24,15,34
9778.png,6,97,27,18,34
9778.png,1,116,21,13,34
9779.png,4,77,17,28,67
9779.png,8,102,15,25,67
9780.png,9,31,3,22,30
9781.png,2,27,7,10,24
9781.png,1,37,5,12,24
9782.png,2,63,14,15,19
9782.png,4,76,14,13,19
9782.png,6,86,13,11,19
9783.png,1,48,7,17,49
9783.png,5,66,5,29,49
9783.png,3,96,6,22,49
9784.png,5,24,3,11,26
9784.png,6,37,4,13,26
9785.png,1,24,5,5,21
9785.png,4,30,5,6,21
9785.png,9,35,5,7,21
9786.png,2,43,8,29,44
9787.png,3,53,14,21,37
9788.png,1,86,19,24,78
9788.png,8,111,17,31,78
9788.png,2,144,17,39,78
9789.png,1,75,22,12,50
9789.png,10,89,23,23,50
9790.png,7,72,21,32,56
9790.png,2,105,24,34,56
9791.png,1,25,6,11,23
9791.png,10,36,7,11,23
9791.png,9,48,6,8,23
9792.png,4,21,1,19,29
9792.png,4,41,1,18,29
9793.png,1,50,12,12,39
9793.png,6,59,12,16,39
9793.png,5,72,10,18,39
9794.png,2,22,4,11,20
9795.png,4,135,8,119,162
9795.png,6,260,17,110,162
9796.png,5,26,5,14,23
9796.png,5,36,7,13,23
9796.png,4,41,4,19,23
9797.png,5,29,5,20,28
9798.png,2,61,37,19,37
9798.png,6,68,23,20,37
9798.png,6,78,8,21,37
9799.png,2,58,17,15,24
9799.png,1,74,19,9,24
9799.png,9,83,20,13,24
9800.png,2,25,12,7,23
9800.png,5,30,12,8,23
9801.png,6,31,10,12,20
9801.png,4,44,10,13,20
9802.png,1,25,6,6,15
9802.png,4,32,5,8,15
9802.png,8,40,4,8,15
9802.png,2,48,4,8,15
9803.png,2,17,4,12,16
9803.png,3,30,4,9,16
9803.png,3,40,3,7,16
9803.png,5,47,3,8,16
9804.png,5,35,9,20,38
9804.png,9,58,8,18,38
9805.png,1,61,17,11,23
9805.png,7,70,17,10,23
9805.png,5,79,17,14,23
9806.png,4,60,14,19,39
9806.png,7,80,14,23,39
9806.png,2,105,10,21,39
9807.png,5,18,1,11,20
9807.png,9,29,1,12,20
9808.png,2,25,5,10,22
9808.png,5,33,5,15,22
9809.png,2,152,91,19,52
9809.png,2,172,94,21,52
9809.png,6,197,95,22,52
9810.png,1,44,17,11,25
9810.png,10,58,15,14,25
9810.png,6,74,13,16,25
9810.png,1,93,11,11,25
9811.png,8,44,10,25,47
9811.png,5,71,12,25,47
9812.png,6,49,8,22,43
9812.png,1,73,6,14,43
9813.png,4,48,7,29,59
9813.png,7,70,4,28,59
9814.png,3,62,4,38,71
9814.png,1,104,6,31,71
9815.png,5,67,5,38,64
9816.png,1,47,19,12,24
9816.png,7,56,13,14,24
9816.png,1,66,7,10,24
9817.png,4,20,2,7,16
9817.png,1,26,3,4,16
9818.png,1,58,16,7,37
9818.png,6,64,18,9,37
9818.png,6,74,15,11,37
9819.png,5,31,5,17,25
9820.png,1,32,4,10,28
9821.png,10,36,10,12,20
9821.png,9,47,9,11,20
9821.png,1,57,9,7,20
9822.png,3,24,3,12,25
9822.png,6,37,3,12,25
9823.png,1,26,3,13,26
9824.png,1,45,28,12,24
9824.png,3,53,27,14,24
9824.png,9,64,24,14,24
9825.png,7,20,2,10,18
9825.png,4,26,3,11,18
9826.png,2,17,5,7,12
9826.png,8,26,5,7,12
9827.png,3,60,16,10,27
9827.png,10,69,17,13,27
9828.png,1,42,9,14,37
9828.png,10,59,14,18,37
9829.png,8,55,12,27,41
9830.png,2,27,1,22,39
9830.png,3,49,1,22,39
9831.png,7,23,4,7,18
9831.png,10,30,6,7,18
9832.png,2,11,1,5,11
9832.png,9,16,1,4,11
9832.png,2,22,1,5,11
9833.png,6,31,5,16,26
9834.png,2,19,1,10,18
9834.png,4,29,2,8,18
9834.png,10,37,2,8,18
9834.png,10,44,2,9,18
9835.png,1,136,73,11,22
9835.png,10,144,73,9,22
9835.png,10,151,75,12,22
9836.png,1,50,8,22,51
9836.png,3,71,6,32,51
9836.png,9,102,9,32,51
9837.png,2,89,6,35,84
9837.png,7,121,16,31,84
9838.png,1,15,3,5,11
9838.png,2,20,3,6,11
9838.png,7,26,3,5,11
9838.png,10,35,3,6,11
9839.png,5,40,6,18,40
9840.png,4,126,15,57,71
9841.png,1,29,11,5,16
9841.png,3,34,10,9,16
9842.png,1,14,2,6,14
9842.png,3,20,1,5,14
9842.png,10,27,1,8,14
9843.png,3,98,70,24,38
9843.png,7,117,66,22,38
9844.png,4,73,14,21,37
9844.png,6,93,20,19,37
9844.png,5,111,17,18,37
9845.png,2,74,20,15,31
9845.png,9,91,19,15,31
9845.png,1,102,22,18,31
9846.png,1,12,1,4,15
9846.png,5,15,1,6,15
9846.png,8,21,1,5,15
9847.png,4,59,11,17,54
9847.png,4,73,16,16,54
9848.png,1,28,2,14,31
9848.png,3,41,3,17,31
9848.png,9,62,4,18,31
9849.png,7,17,1,10,19
9849.png,8,27,1,10,19
9850.png,5,47,14,12,26
9850.png,5,59,10,14,26
9851.png,9,69,18,15,29
9852.png,3,33,9,12,22
9852.png,9,49,8,12,22
9853.png,7,18,1,12,23
9854.png,6,16,4,9,14
9855.png,2,54,9,29,54
9855.png,1,79,8,22,54
9856.png,4,25,5,13,24
9856.png,7,38,4,9,24
9857.png,8,22,5,16,23
9857.png,2,37,3,17,23
9858.png,8,26,4,19,27
9858.png,9,46,3,19,27
9859.png,2,58,28,12,25
9859.png,10,70,21,9,25
9859.png,6,80,13,13,25
9860.png,1,21,6,7,20
9860.png,3,30,4,12,20
9860.png,1,42,5,6,20
9861.png,4,11,1,9,13
9861.png,1,21,1,5,13
9862.png,5,30,5,13,21
9862.png,10,46,5,12,21
9863.png,1,65,9,18,30
9863.png,2,85,9,13,30
9863.png,5,96,10,23,30
9864.png,5,21,5,11,24
9864.png,1,32,4,8,24
9864.png,3,38,4,10,24
9865.png,9,26,6,18,32
9866.png,3,17,3,9,17
9866.png,2,27,5,8,17
9867.png,3,38,5,15,38
9867.png,10,51,8,12,38
9868.png,1,24,7,8,26
9868.png,1,32,6,9,26
9869.png,2,46,10,14,24
9870.png,2,15,4,8,14
9870.png,9,22,4,8,14
9870.png,4,31,3,8,14
9871.png,2,12,1,8,13
9871.png,8,19,1,8,13
9871.png,7,27,1,6,13
9872.png,7,80,13,27,57
9872.png,5,109,19,29,57
9872.png,6,140,24,29,57
9873.png,4,25,4,9,19
9873.png,9,35,4,8,19
9874.png,1,35,7,23,41
9874.png,7,58,5,21,41
9874.png,10,76,5,25,41
9875.png,1,27,3,15,23
9875.png,4,34,2,15,23
9876.png,2,86,26,33,48
9876.png,10,122,26,32,48
9877.png,5,51,6,18,55
9878.png,6,18,5,10,18
9878.png,3,30,2,11,18
9879.png,7,13,1,7,16
9879.png,4,19,2,7,16
9879.png,10,25,2,7,16
9880.png,3,79,9,35,75
9880.png,7,113,8,38,75
9881.png,1,97,27,23,39
9881.png,9,116,26,23,39
9882.png,3,39,8,21,38
9882.png,3,62,7,24,38
9883.png,1,29,4,7,24
9883.png,5,36,5,7,24
9883.png,1,42,5,8,24
9884.png,5,21,3,13,22
9884.png,5,33,2,14,22
9885.png,2,38,7,13,25
9885.png,5,49,8,11,25
9885.png,9,60,8,11,25
9885.png,4,71,8,10,25
9886.png,4,41,14,9,16
9886.png,9,51,15,14,16
9887.png,1,37,7,16,40
9887.png,10,51,4,16,40
9887.png,3,66,3,13,40
9888.png,3,53,12,17,38
9888.png,9,69,14,25,38
9889.png,2,54,1,38,61
9889.png,7,93,5,30,61
9889.png,7,125,7,36,61
9890.png,2,46,5,20,50
9890.png,4,67,5,19,50
9890.png,3,87,5,25,50
9891.png,3,45,15,9,20
9891.png,1,53,17,6,20
9891.png,9,59,17,8,20
9892.png,3,29,6,16,33
9892.png,4,47,5,14,33
9893.png,1,29,1,17,32
9893.png,6,42,3,18,32
